tier,division,puuid,leagueId,leaguePoints,wins,losses,hotStreak,veteran,freshBlood,inactive
SILVER,II,sB1niLS7NyHJeln7yxp4auueLxADcBmXwwoIyuHZpZIEyNi75g0lPxbLthRsSUGUv-WDM9ugvrssYw,f959efff-63fd-4f1b-a4ff-25f0917f3028,65,8,5,False,False,True,False
SILVER,IV,nvify_H2et0xbgV17cTuXKIFTarZsvmvEifiotw3bxFhSw0fQrHRu8oqD8XZOOdMUygQuQAwwUbkJw,53af6ca0-1539-4a96-81ae-7dd910d9b1bc,34,7,6,False,False,False,False
SILVER,I,hzwOGQSM-UYXOZ555XITNyWtgPCvGxEBJQ0eK5i3BUj-61Zab2Mc88Nn2ZUf29-9xkFPEQS1ayWDew,f6da6998-31ff-4ba3-b85d-d11ea0a9dbff,25,3,4,False,False,False,False
SILVER,III,Ho0TImUwaspD6HgBo_p-9TdqgCriddEr3Up4eZfdo6WnCunl_YZXSPQDKgRkXgvm4dAWf4u_boKXeA,e87499b7-c294-449c-9eb2-0a847ec0b9bc,80,6,7,False,False,False,False
SILVER,III,gUkQZV57SScS5nvdg-EqB7ymFnqa0U-Af7DSM9bwrr_LSMfq5d4vjM9iqizakI9iPAXiR141cTgvKQ,5e296192-5ccb-452e-a75b-5500f167a7be,55,18,24,False,False,False,False
SILVER,II,aAy_0oNGTuga9_sceQlzlYKWZxx2--6GNUIrdbuB2kQ3qwZKwp86eHIPxXwm_2dl6EIieUCM8FLYXQ,c5c84cf8-8e83-475b-b73f-066a14288959,75,4,3,False,False,False,False
SILVER,III,IFYkvLW7smWNU0Ns55S_jIwYXe2QOQF3sz3QME2PZPWZb46mcyKJsZHY669xvWt2jNy7nqKgAwlbxA,396ddc2b-e4ea-4c82-b9d9-4e973b229006,76,34,25,False,False,False,False
SILVER,III,BQcWkGLfTLzTAY3d8_vxOqjCvZ0aL058KTZOvuUljaLkFvIAWSCb0j_i8xzj6zq4idTz69H0FrKShw,49b191be-5f7b-41fd-be32-85ea9584589d,0,0,5,False,False,False,False
SILVER,IV,sLZBOyjk5Y78Cqtc3bx60l7WAm35KWgMj7X2MPrVKiJVq5oNLDEciTbrYhEPd0Vk2Xl_wzQgrIXYAQ,5e1371ee-bebb-4a21-89be-f0d7d4e54828,15,5,2,False,False,False,False
SILVER,IV,qTIag2rCPhWcIINDUdW9W8CwvnfiIUAHIlPtYR_UP5ezJQjvDHluRNjOKSUFmv4JhWWRhrsxaFM-gg,531755bd-1452-4c04-931e-ed5b863a3a09,18,49,51,False,False,True,False
SILVER,IV,-au9hwTPIh7L3qoNzONwXwaZMB5FhUFhIV_7tDZrEEw1GwlSJ8nncur4FqTiiAzTOEnmKhuqgw_4VQ,5b577601-b444-49ee-ad5f-9dc75cd9895d,50,4,4,False,False,False,False
