matchId,gameMode,queueId,gameDuration,tier,platform
VN2_1248984482,ARAM,450,1064,BRONZE,br1
VN2_1254463860,SWIFTPLAY,480,1713,BRONZE,br1
VN2_1253663752,CHERRY,1700,1918,BRONZE,br1
VN2_1231310850,CLASSIC,420,1320,BRONZE,br1
VN2_1251212527,CLASSIC,420,2245,BRONZE,br1
VN2_1232897389,CLASSIC,420,1333,BRONZE,br1
VN2_1253499543,URF,900,630,BRONZE,br1
VN2_1246955999,URF,900,722,BRONZE,br1
VN2_1250106472,CLASSIC,420,99,BRONZE,br1
VN2_1240522355,CLASSIC,420,1934,BRONZE,br1
VN2_1254398979,CLASSIC,420,1121,BRONZE,br1
VN2_1250233553,URF,900,1152,BRONZE,br1
VN2_1199687122,CLASSIC,420,1291,BRONZE,br1
VN2_1253543812,URF,900,1259,BRONZE,br1
VN2_1187900758,URF,900,1327,BRONZE,br1
VN2_1215810423,CLASSIC,420,1614,BRONZE,br1
VN2_1230766762,ARAM,450,1452,BRONZE,br1
VN2_1229089007,ARAM,450,1121,BRONZE,br1
VN2_1253509960,CLASSIC,420,2243,BRONZE,br1
VN2_1253476129,CLASSIC,420,2534,BRONZE,br1
VN2_1224807572,CLASSIC,420,2226,BRONZE,br1
VN2_1248676534,CLASSIC,420,2429,BRONZE,br1
VN2_1250709472,URF,900,1431,BRONZE,br1
VN2_1082004087,CLASSIC,400,2749,BRONZE,br1
VN2_1250851839,URF,900,1350,BRONZE,br1
VN2_1253763354,CLASSIC,440,1569,BRONZE,br1
VN2_1251538200,URF,900,663,BRONZE,br1
VN2_1229487094,CLASSIC,420,1987,BRONZE,br1
VN2_1218053439,CLASSIC,420,1870,BRONZE,br1
VN2_1180144604,CLASSIC,440,1229,BRONZE,br1
VN2_1251116506,URF,900,1517,BRONZE,br1
VN2_1236446646,CLASSIC,420,1528,BRONZE,br1
VN2_1252639330,CLASSIC,440,2995,BRONZE,br1
VN2_1140948000,CLASSIC,420,1826,BRONZE,br1
VN2_1245737592,URF,900,1620,BRONZE,br1
VN2_1243977595,CLASSIC,420,2394,BRONZE,br1
VN2_1241311171,CLASSIC,420,1902,BRONZE,br1
VN2_1252760857,CLASSIC,420,2254,BRONZE,br1
VN2_1233090784,CLASSIC,400,2076,BRONZE,br1
VN2_1241202189,CLASSIC,420,1882,BRONZE,br1
VN2_1246043701,CLASSIC,420,1849,BRONZE,br1
VN2_1237529709,URF,900,2091,BRONZE,br1
VN2_1249863214,CLASSIC,420,1795,BRONZE,br1
VN2_1251977414,SWIFTPLAY,480,1283,BRONZE,br1
VN2_1165513243,SWIFTPLAY,480,1497,BRONZE,br1
VN2_1241085815,CHERRY,1700,1564,BRONZE,br1
VN2_1254447382,CLASSIC,400,1564,BRONZE,br1
VN2_1238263857,URF,900,1138,BRONZE,br1
VN2_1247812096,URF,900,1576,BRONZE,br1
VN2_1242263883,CLASSIC,420,2256,BRONZE,br1
VN2_1231482146,CLASSIC,420,2348,BRONZE,br1
VN2_1211891595,CLASSIC,420,1999,BRONZE,br1
VN2_1251336846,CLASSIC,420,2241,BRONZE,br1
VN2_1249775078,CLASSIC,420,1636,BRONZE,br1
VN2_1254633643,URF,900,1939,BRONZE,br1
VN2_1249919106,CLASSIC,420,1493,BRONZE,br1
VN2_1253456067,CLASSIC,420,2310,BRONZE,br1
VN2_1253395513,CLASSIC,420,2504,BRONZE,br1
VN2_1242711625,URF,900,1679,BRONZE,br1
VN2_1218781748,CLASSIC,420,1294,BRONZE,br1
VN2_1152205660,CLASSIC,420,1578,BRONZE,br1
VN2_1244351294,CLASSIC,420,2185,BRONZE,br1
VN2_1246886888,CLASSIC,400,1984,BRONZE,br1
VN2_1247647402,CLASSIC,420,2048,BRONZE,br1
VN2_1230362669,CLASSIC,420,1016,BRONZE,br1
VN2_1144526662,CLASSIC,420,1619,BRONZE,br1
VN2_1252922234,URF,900,1579,BRONZE,br1
VN2_1231261266,CLASSIC,420,1915,BRONZE,br1
VN2_1229467568,CLASSIC,420,2627,BRONZE,br1
VN2_1246576927,CLASSIC,420,394,BRONZE,br1
VN2_1242415071,URF,900,632,BRONZE,br1
VN2_1243876295,URF,900,1491,BRONZE,br1
VN2_1233181153,CLASSIC,420,1635,BRONZE,br1
VN2_1252881617,CLASSIC,420,1439,BRONZE,br1
VN2_1222150220,CLASSIC,420,1844,BRONZE,br1
VN2_1254621432,URF,900,1359,BRONZE,br1
VN2_1145191306,CLASSIC,420,1129,BRONZE,br1
VN2_1251145045,CLASSIC,420,2482,BRONZE,br1
VN2_1248796895,CLASSIC,420,2699,BRONZE,br1
VN2_1232073087,CLASSIC,420,1218,BRONZE,br1
VN2_1212368432,ARAM,450,995,BRONZE,br1
VN2_1247403787,CLASSIC,420,2488,BRONZE,br1
VN2_1215224810,CLASSIC,420,1237,BRONZE,br1
VN2_1236317774,CLASSIC,420,1950,BRONZE,br1
VN2_1250925687,URF,900,1128,BRONZE,br1
VN2_1221669387,CLASSIC,420,1783,BRONZE,br1
VN2_1252274083,CLASSIC,440,1856,BRONZE,br1
VN2_1172366829,CLASSIC,420,1890,BRONZE,br1
VN2_1242730887,SWIFTPLAY,480,904,BRONZE,br1
VN2_1244524482,CLASSIC,440,2809,BRONZE,br1
VN2_1221137871,CLASSIC,420,2297,BRONZE,br1
VN2_1252460581,CLASSIC,420,2236,BRONZE,br1
VN2_1242277584,ARAM,450,999,BRONZE,br1
VN2_1219749559,CLASSIC,420,2533,BRONZE,br1
VN2_1242873543,CLASSIC,420,2335,BRONZE,br1
VN2_819382740,ARAM,450,899,BRONZE,br1
VN2_1243893433,CLASSIC,420,1874,BRONZE,br1
VN2_1240671667,CLASSIC,420,1893,BRONZE,br1
VN2_1247635169,CLASSIC,420,2327,BRONZE,br1
VN2_1196852099,CLASSIC,420,2645,BRONZE,br1
VN2_1207611009,CLASSIC,420,1908,BRONZE,br1
VN2_1122267094,CLASSIC,420,1424,BRONZE,br1
VN2_1218158077,CLASSIC,420,1646,BRONZE,br1
VN2_1243319623,CLASSIC,420,3132,BRONZE,br1
VN2_1230352540,CLASSIC,420,2309,BRONZE,br1
VN2_1207949973,CLASSIC,420,2380,BRONZE,br1
VN2_1222375163,CLASSIC,420,1362,BRONZE,br1
VN2_1221706951,CLASSIC,420,1737,BRONZE,br1
VN2_1150197418,URF,900,1232,BRONZE,br1
VN2_1246277948,URF,900,1204,BRONZE,br1
VN2_1233808765,CLASSIC,420,2117,BRONZE,br1
VN2_1247045632,CLASSIC,420,2142,BRONZE,br1
VN2_1241809983,ARAM,450,1320,BRONZE,br1
VN2_1245400021,CLASSIC,420,1876,BRONZE,br1
VN2_1249622390,URF,900,1828,BRONZE,br1
VN2_1235540935,URF,900,1039,BRONZE,br1
VN2_1207935144,CLASSIC,420,1853,BRONZE,br1
VN2_1252213535,URF,900,1033,BRONZE,br1
VN2_1250961916,CLASSIC,420,2232,BRONZE,br1
VN2_1200629594,URF,900,1408,BRONZE,br1
VN2_1209309713,SWIFTPLAY,480,914,BRONZE,br1
VN2_1247838688,URF,900,753,BRONZE,br1
VN2_1216990425,CLASSIC,420,2186,BRONZE,br1
VN2_1249691633,CLASSIC,420,87,BRONZE,br1
VN2_1249119327,CLASSIC,420,1846,BRONZE,br1
VN2_1230421572,CLASSIC,420,1306,BRONZE,br1
VN2_1201939878,CLASSIC,420,3031,BRONZE,br1
VN2_1241597458,CLASSIC,420,1989,BRONZE,br1
VN2_1211403031,CLASSIC,420,1841,BRONZE,br1
VN2_1242744159,CLASSIC,420,1605,BRONZE,br1
VN2_1240347477,CLASSIC,420,2267,BRONZE,br1
VN2_1234221920,URF,900,1290,BRONZE,br1
VN2_1247067435,CLASSIC,420,1797,BRONZE,br1
VN2_1250931672,CLASSIC,440,2262,BRONZE,br1
VN2_1239897232,CLASSIC,420,1707,BRONZE,br1
VN2_1253229345,CLASSIC,420,1862,BRONZE,br1
VN2_1237925576,CLASSIC,420,104,BRONZE,br1
VN2_1247746863,CLASSIC,420,1872,BRONZE,br1
VN2_1236722324,CLASSIC,440,2676,BRONZE,br1
VN2_1249309484,CLASSIC,440,2493,BRONZE,br1
VN2_1249123499,CLASSIC,440,1859,BRONZE,br1
VN2_1254628096,CLASSIC,420,948,BRONZE,br1
VN2_1223748866,CLASSIC,420,1225,BRONZE,br1
VN2_1250514579,URF,900,1186,BRONZE,br1
VN2_1252857270,URF,900,1252,BRONZE,br1
VN2_1253314925,CLASSIC,420,2432,BRONZE,br1
VN2_1219446926,CLASSIC,440,1872,BRONZE,br1
VN2_1209700956,CLASSIC,420,1919,BRONZE,br1
VN2_1229716985,CLASSIC,440,1413,BRONZE,br1
VN2_1224639088,CLASSIC,420,2860,BRONZE,br1
VN2_1242425681,URF,900,1428,BRONZE,br1
VN2_1202864017,CLASSIC,420,2493,BRONZE,br1
VN2_1253149018,CLASSIC,420,2146,BRONZE,br1
VN2_1210093873,CLASSIC,420,2362,BRONZE,br1
VN2_1246805120,CLASSIC,420,1789,BRONZE,br1
VN2_1243115528,CLASSIC,420,2355,BRONZE,br1
VN2_1248450603,CLASSIC,420,2055,BRONZE,br1
VN2_1238652238,CLASSIC,420,1595,BRONZE,br1
VN2_1226662469,CLASSIC,420,1810,BRONZE,br1
VN2_1254421516,URF,900,1428,BRONZE,br1
VN2_1245818053,CLASSIC,420,1896,BRONZE,br1
VN2_1250867738,CLASSIC,420,2241,BRONZE,br1
VN2_1205596833,CLASSIC,420,918,BRONZE,br1
VN2_1238588289,CLASSIC,420,2865,BRONZE,br1
VN2_1250449284,CLASSIC,420,1771,BRONZE,br1
VN2_1234227586,URF,900,862,BRONZE,br1
VN2_1222943851,CLASSIC,440,1744,BRONZE,br1
VN2_1222055069,CLASSIC,420,1514,BRONZE,br1
VN2_1201095913,CLASSIC,420,2224,BRONZE,br1
VN2_1243091380,CLASSIC,420,1741,BRONZE,br1
VN2_1245929370,CLASSIC,400,1914,BRONZE,br1
VN2_1246887691,CLASSIC,420,1695,BRONZE,br1
VN2_1248295897,CLASSIC,420,1851,BRONZE,br1
VN2_1252083260,CLASSIC,440,1733,BRONZE,br1
VN2_1221314326,CLASSIC,420,74,BRONZE,br1
VN2_1210012429,CLASSIC,420,2239,BRONZE,br1
VN2_1242883109,CLASSIC,420,2338,BRONZE,br1
VN2_1254293259,URF,900,1392,BRONZE,br1
VN2_1223756283,CLASSIC,420,1207,BRONZE,br1
VN2_1237055600,ARAM,450,1329,BRONZE,br1
VN2_1234400712,URF,900,1582,BRONZE,br1
VN2_1249649641,CLASSIC,420,1367,BRONZE,br1
VN2_1248426534,CLASSIC,440,107,BRONZE,br1
VN2_1251818408,CLASSIC,440,2418,BRONZE,br1
VN2_1222957474,CLASSIC,440,2343,BRONZE,br1
VN2_1248020996,URF,900,1315,BRONZE,br1
VN2_1253517078,URF,900,1378,BRONZE,br1
VN2_1233811378,CLASSIC,420,2443,BRONZE,br1
VN2_1153227659,CLASSIC,420,1987,BRONZE,br1
VN2_1131105414,ARAM,450,1462,BRONZE,br1
VN2_1245059650,CLASSIC,420,1602,BRONZE,br1
VN2_1254335557,URF,900,1191,BRONZE,br1
VN2_1133766350,URF,900,703,BRONZE,br1
VN2_1234974631,CLASSIC,420,1983,BRONZE,br1
VN2_1245582297,CLASSIC,400,2177,BRONZE,br1
VN2_1252209849,URF,900,1170,BRONZE,br1
VN2_1245654801,CLASSIC,420,1950,BRONZE,br1
VN2_1245359449,URF,900,1503,BRONZE,br1
VN2_1203687952,CLASSIC,420,2323,BRONZE,br1
VN2_1247295225,CLASSIC,420,1522,BRONZE,br1
VN2_1233380618,CLASSIC,420,1698,BRONZE,br1
VN2_1150058511,CLASSIC,420,1086,BRONZE,br1
VN2_1242694736,CLASSIC,420,110,BRONZE,br1
VN2_1237401252,CLASSIC,420,1851,BRONZE,br1
VN2_1226006352,CLASSIC,420,1736,BRONZE,br1
VN2_1235063830,URF,900,1404,BRONZE,br1
VN2_1221476072,CLASSIC,420,1560,BRONZE,br1
VN2_1236566250,CLASSIC,420,2055,BRONZE,br1
VN2_1223688884,CLASSIC,420,2006,BRONZE,br1
VN2_981788537,CLASSIC,420,1726,BRONZE,br1
VN2_1208362998,ARAM,450,231,BRONZE,br1
VN2_1206645434,URF,900,1209,BRONZE,br1
VN2_1224757352,CLASSIC,440,1595,BRONZE,br1
VN2_1104335808,CLASSIC,420,2135,BRONZE,br1
VN2_1248505565,CLASSIC,420,1296,BRONZE,br1
VN2_1250677194,CLASSIC,420,1665,BRONZE,br1
VN2_1246871978,CLASSIC,440,1620,BRONZE,br1
VN2_1253187251,ARAM,450,1300,BRONZE,br1
VN2_1254568159,URF,900,1091,BRONZE,br1
VN2_1226543187,CLASSIC,420,2900,BRONZE,br1
VN2_1229737557,CLASSIC,420,2287,BRONZE,br1
VN2_1233156374,URF,900,1432,BRONZE,br1
VN2_1250531946,CLASSIC,420,3476,BRONZE,br1
VN2_1243042774,URF,900,781,BRONZE,br1
VN2_1246637508,CLASSIC,400,1574,BRONZE,br1
VN2_1237931429,CLASSIC,420,1849,BRONZE,br1
VN2_1250961493,CLASSIC,440,3013,BRONZE,br1
VN2_1244102922,CLASSIC,420,2029,BRONZE,br1
VN2_1254002962,CHERRY,1700,1445,BRONZE,br1
VN2_1242283950,CLASSIC,420,1947,BRONZE,br1
VN2_1232554569,URF,900,1433,BRONZE,br1
VN2_1249454614,CLASSIC,420,1865,BRONZE,br1
VN2_1241767583,CLASSIC,420,1995,BRONZE,br1
VN2_1251968889,URF,900,703,BRONZE,br1
VN2_1235659200,CLASSIC,440,2065,BRONZE,br1
VN2_1250295591,URF,900,922,BRONZE,br1
VN2_1143669990,CLASSIC,420,1805,BRONZE,br1
VN2_1247365491,CLASSIC,420,1868,BRONZE,br1
VN2_1249184484,CLASSIC,420,84,BRONZE,br1
VN2_1250307715,CLASSIC,440,2481,BRONZE,br1
VN2_947742793,ARAM,450,1045,BRONZE,br1
VN2_1223705119,CLASSIC,420,2423,BRONZE,br1
VN2_1216960116,CLASSIC,420,2109,BRONZE,br1
VN2_1242677312,CLASSIC,420,93,BRONZE,br1
VN2_1249897987,CLASSIC,420,1785,BRONZE,br1
VN2_1242925893,CLASSIC,440,2306,BRONZE,br1
VN2_1200907743,CLASSIC,420,2192,BRONZE,br1
VN2_1254435766,URF,900,1261,BRONZE,br1
VN2_1247599300,CLASSIC,420,936,BRONZE,br1
VN2_1231589513,CLASSIC,440,1923,BRONZE,br1
VN2_973935139,CLASSIC,420,2072,BRONZE,br1
VN2_1246908481,CLASSIC,440,1754,BRONZE,br1
VN2_1138216617,CLASSIC,420,1396,BRONZE,br1
VN2_1211161022,CLASSIC,420,1681,BRONZE,br1
VN2_1248494070,CLASSIC,420,1603,BRONZE,br1
VN2_1195871643,CLASSIC,420,1202,BRONZE,br1
VN2_1246079230,CLASSIC,420,1554,BRONZE,br1
VN2_1135162676,URF,900,1229,BRONZE,br1
VN2_1215471780,CLASSIC,420,1265,BRONZE,br1
VN2_1245561990,CLASSIC,420,1796,BRONZE,br1
VN2_1229869566,CLASSIC,420,1754,BRONZE,br1
VN2_1220086421,CLASSIC,440,2417,BRONZE,br1
VN2_1230135619,CLASSIC,440,2531,BRONZE,br1
VN2_1250135522,CLASSIC,440,1994,BRONZE,br1
VN2_1241761032,CLASSIC,400,2173,BRONZE,br1
VN2_1248598933,CLASSIC,420,1947,BRONZE,br1
VN2_1223825211,CLASSIC,420,1789,BRONZE,br1
VN2_1243151535,CLASSIC,420,2232,BRONZE,br1
VN2_1246413319,CLASSIC,420,2319,BRONZE,br1
VN2_1237373016,URF,900,1294,BRONZE,br1
VN2_1224199912,CLASSIC,440,1698,BRONZE,br1
VN2_1233795084,URF,900,1014,BRONZE,br1
VN2_1231978882,CLASSIC,420,2019,BRONZE,br1
VN2_871293017,CLASSIC,440,2077,BRONZE,br1
VN2_1254555741,URF,900,804,BRONZE,br1
VN2_1254041490,CLASSIC,420,2410,BRONZE,br1
VN2_1234552543,CLASSIC,420,1821,BRONZE,br1
VN2_1242620927,CLASSIC,420,1799,BRONZE,br1
VN2_1246123831,CLASSIC,440,1822,BRONZE,br1
VN2_1247988094,CLASSIC,420,2131,BRONZE,br1
VN2_1193985537,CLASSIC,420,1777,BRONZE,br1
VN2_1179582052,CLASSIC,420,2174,BRONZE,br1
VN2_1221670051,CLASSIC,440,1904,BRONZE,br1
VN2_1237352726,URF,900,847,BRONZE,br1
VN2_1252374678,CLASSIC,420,1963,BRONZE,br1
VN2_1199715881,CLASSIC,420,2080,BRONZE,br1
VN2_1135784928,URF,900,613,BRONZE,br1
VN2_1161409123,URF,900,1534,BRONZE,br1
VN2_1236351719,CHERRY,1700,1401,BRONZE,br1
VN2_1197650859,CLASSIC,420,1908,BRONZE,br1
VN2_1252621943,URF,900,1380,BRONZE,br1
VN2_1248478583,CLASSIC,420,1764,BRONZE,br1
VN2_1223909309,CLASSIC,420,97,BRONZE,br1
VN2_1212353322,CLASSIC,420,1810,BRONZE,br1
VN2_1244602343,CLASSIC,420,1689,BRONZE,br1
VN2_1240146080,CLASSIC,440,1683,BRONZE,br1
VN2_1236289192,URF,900,1392,BRONZE,br1
VN2_1247301297,CLASSIC,420,2026,BRONZE,br1
VN2_1219011836,CLASSIC,420,2296,BRONZE,br1
VN2_1243496359,URF,900,1273,BRONZE,br1
VN2_1247991076,URF,900,1417,BRONZE,br1
VN2_1146716090,CLASSIC,420,2299,BRONZE,br1
VN2_1232065178,CLASSIC,420,1828,BRONZE,br1
VN2_1214008658,CLASSIC,420,2103,BRONZE,br1
VN2_1215553845,CLASSIC,420,2467,BRONZE,br1
VN2_1228257744,CLASSIC,420,1351,BRONZE,br1
VN2_1248065602,SWIFTPLAY,480,1561,BRONZE,br1
VN2_1210256343,CLASSIC,420,1536,BRONZE,br1
VN2_1245521598,CLASSIC,420,1921,BRONZE,br1
VN2_1246758306,CLASSIC,420,1427,BRONZE,br1
VN2_1250911997,URF,900,1253,BRONZE,br1
VN2_1254567309,URF,900,1284,BRONZE,br1
VN2_1250609443,URF,900,1174,BRONZE,br1
VN2_967511223,CLASSIC,420,2338,BRONZE,br1
VN2_1236583815,URF,900,1220,BRONZE,br1
VN2_1248974706,URF,900,1332,BRONZE,br1
VN2_1231754086,CLASSIC,440,1891,BRONZE,br1
VN2_1194772934,URF,900,1803,BRONZE,br1
VN2_1251252361,CLASSIC,420,2317,BRONZE,br1
VN2_1252072142,URF,900,672,BRONZE,br1
VN2_1250343702,CLASSIC,420,1966,BRONZE,br1
VN2_1230016866,ARAM,450,1127,BRONZE,br1
VN2_1248486633,CLASSIC,440,2097,BRONZE,br1
VN2_1224486403,CLASSIC,440,2109,BRONZE,br1
VN2_1248471867,CLASSIC,420,2237,BRONZE,br1
VN2_1249578053,CLASSIC,420,2075,BRONZE,br1
VN2_1251385697,CLASSIC,420,1620,BRONZE,br1
VN2_1250551011,SWIFTPLAY,480,1207,BRONZE,br1
VN2_1096169971,SWIFTPLAY,480,1871,BRONZE,br1
VN2_1236871781,URF,900,834,BRONZE,br1
VN2_1239468735,CLASSIC,420,1732,BRONZE,br1
VN2_1251608852,URF,900,1085,BRONZE,br1
VN2_1217070417,SWIFTPLAY,480,930,BRONZE,br1
VN2_1189926673,CLASSIC,420,134,BRONZE,br1
VN2_1205693472,URF,900,1403,BRONZE,br1
VN2_1230812953,CLASSIC,420,1419,BRONZE,br1
VN2_1239696262,CLASSIC,420,1868,BRONZE,br1
VN2_1250719317,CLASSIC,420,2463,BRONZE,br1
VN2_1248758821,CLASSIC,420,1947,BRONZE,br1
VN2_1242371553,CLASSIC,420,1386,BRONZE,br1
VN2_1231794066,URF,900,1043,BRONZE,br1
VN2_1221725331,CLASSIC,440,1778,BRONZE,br1
VN2_914200219,CLASSIC,420,1822,BRONZE,br1
VN2_1216882935,CLASSIC,420,2974,BRONZE,br1
VN2_1250539137,SWIFTPLAY,480,1672,BRONZE,br1
VN2_1233838761,CLASSIC,420,1642,BRONZE,br1
VN2_1222531504,CLASSIC,420,2056,BRONZE,br1
VN2_1241382275,CLASSIC,420,2285,BRONZE,br1
VN2_1221248527,SWIFTPLAY,480,149,BRONZE,br1
VN2_1215387397,CLASSIC,420,2161,BRONZE,br1
VN2_1239344396,CLASSIC,400,1973,BRONZE,br1
VN2_1247612571,CLASSIC,420,2101,BRONZE,br1
VN2_1237117210,CLASSIC,440,2117,BRONZE,br1
VN2_1201855313,CLASSIC,420,1735,BRONZE,br1
VN2_1247389258,CLASSIC,420,2227,BRONZE,br1
VN2_1249379516,CLASSIC,420,2113,BRONZE,br1
VN2_1244997336,CLASSIC,420,1229,BRONZE,br1
VN2_1245541178,URF,900,619,BRONZE,br1
VN2_1174451106,CLASSIC,420,1617,BRONZE,br1
VN2_1212068302,CLASSIC,420,2419,BRONZE,br1
VN2_1254514374,URF,900,812,BRONZE,br1
VN2_1253164992,CLASSIC,420,1799,BRONZE,br1
VN2_1236335535,CLASSIC,420,2058,BRONZE,br1
VN2_1251265485,CLASSIC,420,1154,BRONZE,br1
VN2_1206536923,URF,900,1009,BRONZE,br1
VN2_1179550027,CLASSIC,420,1299,BRONZE,br1
VN2_1237279179,CLASSIC,420,1388,BRONZE,br1
VN2_1222782568,CLASSIC,420,1218,BRONZE,br1
VN2_1251776420,CLASSIC,420,1591,BRONZE,br1
VN2_1250972335,CLASSIC,420,2669,BRONZE,br1
VN2_1174680432,CLASSIC,440,1719,BRONZE,br1
VN2_1231681252,CLASSIC,420,1944,BRONZE,br1
VN2_1233232687,CLASSIC,420,2653,BRONZE,br1
VN2_1221848987,CLASSIC,440,1933,BRONZE,br1
VN2_1242400878,CLASSIC,420,2112,BRONZE,br1
VN2_1211611618,CLASSIC,400,1715,BRONZE,br1
VN2_969253864,CLASSIC,420,1275,BRONZE,br1
VN2_1247373617,URF,900,1111,BRONZE,br1
VN2_1224874631,CLASSIC,440,1915,BRONZE,br1
VN2_1245273452,CLASSIC,420,2510,BRONZE,br1
VN2_1253256310,CLASSIC,420,72,BRONZE,br1
VN2_1244613554,CLASSIC,420,2331,BRONZE,br1
VN2_1246729689,URF,900,950,BRONZE,br1
VN2_1221553153,CLASSIC,400,2107,BRONZE,br1
VN2_1221639405,CLASSIC,420,2106,BRONZE,br1
VN2_1254638150,CLASSIC,440,2676,BRONZE,br1
VN2_1241086367,CLASSIC,400,2071,BRONZE,br1
VN2_1145332849,CLASSIC,420,1907,BRONZE,br1
VN2_1248016288,SWIFTPLAY,480,996,BRONZE,br1
VN2_1193451431,URF,900,995,BRONZE,br1
VN2_1183653069,CLASSIC,420,1613,BRONZE,br1
VN2_1242790613,CLASSIC,420,1929,BRONZE,br1
VN2_1241388234,URF,900,1095,BRONZE,br1
VN2_1246736335,CHERRY,1700,1559,BRONZE,br1
VN2_1208154876,SWIFTPLAY,480,1618,BRONZE,br1
VN2_1131383145,CLASSIC,420,2252,BRONZE,br1
VN2_1243976478,CLASSIC,420,2529,BRONZE,br1
VN2_1131632235,CLASSIC,420,2290,BRONZE,br1
VN2_1221303566,CLASSIC,420,2724,BRONZE,br1
VN2_1247641225,CLASSIC,420,1214,BRONZE,br1
VN2_1253720512,CLASSIC,420,2276,BRONZE,br1
VN2_1253190608,URF,900,1722,BRONZE,br1
VN2_1235871586,SWIFTPLAY,480,1219,BRONZE,br1
VN2_1224178217,CLASSIC,420,2356,BRONZE,br1
VN2_1224007613,ARAM,450,1376,BRONZE,br1
VN2_1241076054,CLASSIC,420,1916,BRONZE,br1
VN2_1224599522,CLASSIC,440,1382,BRONZE,br1
VN2_1216674042,CLASSIC,420,2317,BRONZE,br1
VN2_1209187844,CLASSIC,420,1747,BRONZE,br1
VN2_1219187647,CLASSIC,420,1827,BRONZE,br1
VN2_1223893063,CLASSIC,420,2915,BRONZE,br1
VN2_1252976446,CLASSIC,420,1690,BRONZE,br1
VN2_1233145159,URF,900,633,BRONZE,br1
VN2_1204551436,CLASSIC,420,2244,BRONZE,br1
VN2_1198732235,URF,900,1439,BRONZE,br1
VN2_1229466804,CLASSIC,420,2279,BRONZE,br1
VN2_1250207003,URF,900,2070,BRONZE,br1
VN2_1226679292,CLASSIC,420,2030,BRONZE,br1
VN2_1245404228,CLASSIC,420,1877,BRONZE,br1
VN2_1250230267,URF,900,1651,BRONZE,br1
VN2_1250905011,CLASSIC,420,1598,BRONZE,br1
VN2_1243587258,URF,900,1719,BRONZE,br1
VN2_1241432216,CLASSIC,420,1882,BRONZE,br1
VN2_1223206695,CLASSIC,420,1784,BRONZE,br1
VN2_1233161590,URF,900,1235,BRONZE,br1
VN2_1250950996,URF,900,1329,BRONZE,br1
VN2_1165665342,URF,900,1236,BRONZE,br1
VN2_1248142414,CLASSIC,420,80,BRONZE,br1
VN2_1243957276,URF,900,1297,BRONZE,br1
VN2_1241957005,CLASSIC,440,985,BRONZE,br1
VN2_1229485518,SWIFTPLAY,480,1292,BRONZE,br1
VN2_1234215394,CLASSIC,420,1835,BRONZE,br1
VN2_1241077533,CLASSIC,420,1426,BRONZE,br1
VN2_1253694896,URF,900,1584,BRONZE,br1
VN2_1217920878,CLASSIC,420,2274,BRONZE,br1
VN2_1209608023,CLASSIC,420,2917,BRONZE,br1
VN2_1251792847,CLASSIC,420,1736,BRONZE,br1
VN2_1241156048,CLASSIC,420,79,BRONZE,br1
VN2_1246335935,CLASSIC,420,2008,BRONZE,br1
VN2_1230808552,URF,900,1115,BRONZE,br1
VN2_1191342652,CLASSIC,420,1885,BRONZE,br1
VN2_1229193625,CLASSIC,420,1943,BRONZE,br1
VN2_1246572821,CLASSIC,420,2516,BRONZE,br1
VN2_1252046615,CLASSIC,420,1877,BRONZE,br1
VN2_1253858245,CLASSIC,420,1884,BRONZE,br1
VN2_1252650869,URF,900,852,BRONZE,br1
VN2_1246957266,CLASSIC,440,1777,BRONZE,br1
VN2_1252395454,CLASSIC,420,1749,BRONZE,br1
VN2_1241363245,CLASSIC,420,1961,BRONZE,br1
VN2_1250485527,SWIFTPLAY,480,1115,BRONZE,br1
VN2_1215684129,CLASSIC,420,1976,BRONZE,br1
VN2_1245481416,CLASSIC,420,1972,BRONZE,br1
VN2_1212564351,CLASSIC,420,2454,BRONZE,br1
VN2_1232146102,CLASSIC,420,1427,BRONZE,br1
VN2_1250680934,URF,900,1420,BRONZE,br1
VN2_1221208033,CLASSIC,420,2390,BRONZE,br1
VN2_1246849462,CLASSIC,440,1470,BRONZE,br1
VN2_1208085244,SWIFTPLAY,480,1489,BRONZE,br1
VN2_1243492588,CLASSIC,420,1946,BRONZE,br1
VN2_1176433147,URF,900,1115,BRONZE,br1
VN2_1217426152,CLASSIC,420,1581,BRONZE,br1
VN2_1248545904,URF,900,1861,BRONZE,br1
VN2_1253456660,ARAM,450,1365,BRONZE,br1
VN2_1251872109,CLASSIC,420,1927,BRONZE,br1
VN2_1217226064,CLASSIC,420,2169,BRONZE,br1
VN2_1201537896,CLASSIC,420,2685,BRONZE,br1
VN2_1247051759,CLASSIC,420,1928,BRONZE,br1
VN2_1199443285,CLASSIC,420,1666,BRONZE,br1
VN2_1252663376,CLASSIC,440,1727,BRONZE,br1
VN2_1252409407,SWIFTPLAY,480,1548,BRONZE,br1
VN2_1249660388,CLASSIC,420,89,BRONZE,br1
VN2_1227506342,CLASSIC,420,2226,BRONZE,br1
VN2_1252603128,CLASSIC,420,1489,BRONZE,br1
VN2_1248701918,CLASSIC,420,2181,BRONZE,br1
VN2_1244136077,SWIFTPLAY,480,103,BRONZE,br1
VN2_1252290354,URF,900,1882,BRONZE,br1
VN2_1248780644,URF,900,1466,BRONZE,br1
VN2_1216835660,CLASSIC,420,2225,BRONZE,br1
VN2_1238477010,CLASSIC,420,1747,BRONZE,br1
